"GEO_ID","NAME","P001001"
"id","Geographic Area Name","Total"
"1400000US06031000601","Census Tract 6.01, Kings County, California","10021"
"1400000US06031000602","Census Tract 6.02, Kings County, California","5676"
"1400000US06031000701","Census Tract 7.01, Kings County, California","5321"
"1400000US06031000702","Census Tract 7.02, Kings County, California","4382"
"1400000US06031000800","Census Tract 8, Kings County, California","4858"
"1400000US06031000900","Census Tract 9, Kings County, California","8057"
"1400000US06031001001","Census Tract 10.01, Kings County, California","4176"
"1400000US06031001200","Census Tract 12, Kings County, California","2507"
"1400000US06031001002","Census Tract 10.02, Kings County, California","4424"
"1400000US06031001003","Census Tract 10.03, Kings County, California","5699"
"1400000US06031001100","Census Tract 11, Kings County, California","6613"
"1400000US06031001300","Census Tract 13, Kings County, California","3761"
"1400000US06031001401","Census Tract 14.01, Kings County, California","3002"
"1400000US06031001402","Census Tract 14.02, Kings County, California","2384"
"1400000US06031001500","Census Tract 15, Kings County, California","4619"
"1400000US06031001601","Census Tract 16.01, Kings County, California","4516"
"1400000US06031001602","Census Tract 16.02, Kings County, California","12118"
"1400000US06031001701","Census Tract 17.01, Kings County, California","9142"
"1400000US06031981800","Census Tract 9818, Kings County, California","6423"
"1400000US06033000100","Census Tract 1, Lake County, California","3121"
"1400000US06033000300","Census Tract 3, Lake County, California","3846"
"1400000US06033000400","Census Tract 4, Lake County, California","5574"
"1400000US06033000501","Census Tract 5.01, Lake County, California","3222"
"1400000US06033000502","Census Tract 5.02, Lake County, California","2703"
"1400000US06033000600","Census Tract 6, Lake County, California","3957"
"1400000US06033000701","Census Tract 7.01, Lake County, California","4343"
"1400000US06033000702","Census Tract 7.02, Lake County, California","4029"
"1400000US06037211310","Census Tract 2113.10, Los Angeles County, California","3846"
"1400000US06037211320","Census Tract 2113.20, Los Angeles County, California","3184"
"1400000US06037211410","Census Tract 2114.10, Los Angeles County, California","3095"
"1400000US06037211703","Census Tract 2117.03, Los Angeles County, California","4750"
"1400000US06033000801","Census Tract 8.01, Lake County, California","2894"
"1400000US06033000802","Census Tract 8.02, Lake County, California","4234"
"1400000US06037211420","Census Tract 2114.20, Los Angeles County, California","3859"
"1400000US06037211500","Census Tract 2115, Los Angeles County, California","4355"
"1400000US06037211701","Census Tract 2117.01, Los Angeles County, California","2827"
"1400000US06037211704","Census Tract 2117.04, Los Angeles County, California","3016"
"1400000US06037211802","Census Tract 2118.02, Los Angeles County, California","4192"
"1400000US06037211803","Census Tract 2118.03, Los Angeles County, California","3529"
"1400000US06037211804","Census Tract 2118.04, Los Angeles County, California","3221"
"1400000US06037211910","Census Tract 2119.10, Los Angeles County, California","4657"
"1400000US06037211921","Census Tract 2119.21, Los Angeles County, California","2474"
"1400000US06037211922","Census Tract 2119.22, Los Angeles County, California","3389"
"1400000US06037216200","Census Tract 2162, Los Angeles County, California","4911"
"1400000US06037216300","Census Tract 2163, Los Angeles County, California","4526"
"1400000US06037216401","Census Tract 2164.01, Los Angeles County, California","4189"
"1400000US06037216402","Census Tract 2164.02, Los Angeles County, California","2615"
"1400000US06037216700","Census Tract 2167, Los Angeles County, California","3709"
"1400000US06037216800","Census Tract 2168, Los Angeles County, California","3289"
"1400000US06037216900","Census Tract 2169, Los Angeles County, California","5060"
"1400000US06037217001","Census Tract 2170.01, Los Angeles County, California","2654"
"1400000US06037217002","Census Tract 2170.02, Los Angeles County, California","4977"
"1400000US06037218120","Census Tract 2181.20, Los Angeles County, California","4530"
"1400000US06037217100","Census Tract 2171, Los Angeles County, California","5374"
"1400000US06037217200","Census Tract 2172, Los Angeles County, California","3905"
"1400000US06037218110","Census Tract 2181.10, Los Angeles County, California","3453"
"1400000US06037218210","Census Tract 2182.10, Los Angeles County, California","4457"
"1400000US06037218220","Census Tract 2182.20, Los Angeles County, California","4358"
"1400000US06037218300","Census Tract 2183, Los Angeles County, California","5520"
"1400000US06037218400","Census Tract 2184, Los Angeles County, California","4714"
"1400000US06037218500","Census Tract 2185, Los Angeles County, California","2869"
"1400000US06037218600","Census Tract 2186, Los Angeles County, California","3142"
"1400000US06037218701","Census Tract 2187.01, Los Angeles County, California","2430"
"1400000US06037218702","Census Tract 2187.02, Los Angeles County, California","2176"
"1400000US06037218800","Census Tract 2188, Los Angeles County, California","2658"
"1400000US06037218900","Census Tract 2189, Los Angeles County, California","5464"
"1400000US06037219010","Census Tract 2190.10, Los Angeles County, California","2814"
"1400000US06037219020","Census Tract 2190.20, Los Angeles County, California","4798"
"1400000US06037219300","Census Tract 2193, Los Angeles County, California","3700"
"1400000US06037219500","Census Tract 2195, Los Angeles County, California","1737"
"1400000US06037219700","Census Tract 2197, Los Angeles County, California","4306"
"1400000US06037219800","Census Tract 2198, Los Angeles County, California","3310"
"1400000US06037220100","Census Tract 2201, Los Angeles County, California","2334"
"1400000US06037219901","Census Tract 2199.01, Los Angeles County, California","5234"
"1400000US06037219902","Census Tract 2199.02, Los Angeles County, California","4113"
"1400000US06037220000","Census Tract 2200, Los Angeles County, California","5345"
"1400000US06037221110","Census Tract 2211.10, Los Angeles County, California","3565"
"1400000US06037221120","Census Tract 2211.20, Los Angeles County, California","3373"
"1400000US06037221210","Census Tract 2212.10, Los Angeles County, California","3300"
"1400000US06037221220","Census Tract 2212.20, Los Angeles County, California","3378"
"1400000US06037221302","Census Tract 2213.02, Los Angeles County, California","4403"
"1400000US06037221303","Census Tract 2213.03, Los Angeles County, California","2551"
"1400000US06037221304","Census Tract 2213.04, Los Angeles County, California","3319"
"1400000US06037221401","Census Tract 2214.01, Los Angeles County, California","3359"
"1400000US06037221402","Census Tract 2214.02, Los Angeles County, California","2715"
"1400000US06037221500","Census Tract 2215, Los Angeles County, California","3507"
"1400000US06037221601","Census Tract 2216.01, Los Angeles County, California","3403"
"1400000US06037229100","Census Tract 2291, Los Angeles County, California","4557"
"1400000US06037229200","Census Tract 2292, Los Angeles County, California","4394"
"1400000US06037231210","Census Tract 2312.10, Los Angeles County, California","3688"
"1400000US06037229410","Census Tract 2294.10, Los Angeles County, California","3343"
"1400000US06037229420","Census Tract 2294.20, Los Angeles County, California","4729"
"1400000US06037231100","Census Tract 2311, Los Angeles County, California","3350"
"1400000US06037231220","Census Tract 2312.20, Los Angeles County, California","3824"
"1400000US06037231300","Census Tract 2313, Los Angeles County, California","5348"
"1400000US06037231400","Census Tract 2314, Los Angeles County, California","4688"
"1400000US06037231500","Census Tract 2315, Los Angeles County, California","4752"
"1400000US06037231600","Census Tract 2316, Los Angeles County, California","7110"
"1400000US06037231710","Census Tract 2317.10, Los Angeles County, California","4358"
"1400000US06037231720","Census Tract 2317.20, Los Angeles County, California","4966"
"1400000US06037231800","Census Tract 2318, Los Angeles County, California","5303"
"1400000US06037231900","Census Tract 2319, Los Angeles County, California","5968"
"1400000US06037232110","Census Tract 2321.10, Los Angeles County, California","3191"
"1400000US06037232120","Census Tract 2321.20, Los Angeles County, California","5263"
"1400000US06037232200","Census Tract 2322, Los Angeles County, California","3119"
"1400000US06037232300","Census Tract 2323, Los Angeles County, California","3926"
"1400000US06037232400","Census Tract 2324, Los Angeles County, California","6957"
"1400000US06037232500","Census Tract 2325, Los Angeles County, California","4619"
"1400000US06037480400","Census Tract 4804, Los Angeles County, California","5654"
"1400000US06037480500","Census Tract 4805, Los Angeles County, California","5485"
"1400000US06037480600","Census Tract 4806, Los Angeles County, California","7863"
"1400000US06037480702","Census Tract 4807.02, Los Angeles County, California","4460"
"1400000US06037480703","Census Tract 4807.03, Los Angeles County, California","3277"
"1400000US06037480704","Census Tract 4807.04, Los Angeles County, California","4531"
"1400000US06037480802","Census Tract 4808.02, Los Angeles County, California","3279"
"1400000US06037480803","Census Tract 4808.03, Los Angeles County, California","3464"
"1400000US06037480804","Census Tract 4808.04, Los Angeles County, California","4998"
"1400000US06037480901","Census Tract 4809.01, Los Angeles County, California","4686"
"1400000US06037480902","Census Tract 4809.02, Los Angeles County, California","4218"
"1400000US06037480903","Census Tract 4809.03, Los Angeles County, California","3206"
"1400000US06037481102","Census Tract 4811.02, Los Angeles County, California","3624"
"1400000US06037481001","Census Tract 4810.01, Los Angeles County, California","3842"
"1400000US06037481002","Census Tract 4810.02, Los Angeles County, California","5447"
"1400000US06037481101","Census Tract 4811.01, Los Angeles County, California","3814"
"1400000US06037481202","Census Tract 4812.02, Los Angeles County, California","6608"
"1400000US06037232600","Census Tract 2326, Los Angeles County, California","6288"
"1400000US06037232700","Census Tract 2327, Los Angeles County, California","5895"
"1400000US06037232800","Census Tract 2328, Los Angeles County, California","3823"
"1400000US06037481103","Census Tract 4811.03, Los Angeles County, California","5350"
"1400000US06037481201","Census Tract 4812.01, Los Angeles County, California","3598"
"1400000US06037481300","Census Tract 4813, Los Angeles County, California","3153"
"1400000US06001444601","Census Tract 4446.01, Alameda County, California","4761"
"1400000US06001450300","Census Tract 4503, Alameda County, California","4551"
"1400000US06001442800","Census Tract 4428, Alameda County, California","2816"
"1400000US06001443103","Census Tract 4431.03, Alameda County, California","4029"
"1400000US06001444400","Census Tract 4444, Alameda County, California","5114"
"1400000US06001422600","Census Tract 4226, Alameda County, California","1215"
"1400000US06001422700","Census Tract 4227, Alameda County, California","4885"
"1400000US06001443200","Census Tract 4432, Alameda County, California","3704"
"1400000US06001444200","Census Tract 4442, Alameda County, California","6499"
"1400000US06001443322","Census Tract 4433.22, Alameda County, California","2985"
"1400000US06001444302","Census Tract 4443.02, Alameda County, California","4354"
"1400000US06001444100","Census Tract 4441, Alameda County, California","7280"
"1400000US06001450101","Census Tract 4501.01, Alameda County, California","4349"
"1400000US06001450200","Census Tract 4502, Alameda County, California","4067"
"1400000US06001450601","Census Tract 4506.01, Alameda County, California","3379"
"1400000US06001450602","Census Tract 4506.02, Alameda County, California","8722"
"1400000US06001450603","Census Tract 4506.03, Alameda County, California","4657"
"1400000US06001450604","Census Tract 4506.04, Alameda County, California","4796"
"1400000US06001450605","Census Tract 4506.05, Alameda County, California","3685"
"1400000US06001450606","Census Tract 4506.06, Alameda County, California","5733"
"1400000US06001450701","Census Tract 4507.01, Alameda County, California","8075"
"1400000US06001450741","Census Tract 4507.41, Alameda County, California","4768"
"1400000US06001450742","Census Tract 4507.42, Alameda County, California","4576"
"1400000US06001450743","Census Tract 4507.43, Alameda County, California","4734"
"1400000US06001450745","Census Tract 4507.45, Alameda County, California","5956"
"1400000US06001450102","Census Tract 4501.02, Alameda County, California","9434"
"1400000US06001450400","Census Tract 4504, Alameda County, California","5968"
"1400000US06001450607","Census Tract 4506.07, Alameda County, California","5251"
"1400000US06001450744","Census Tract 4507.44, Alameda County, California","4831"
"1400000US06001444602","Census Tract 4446.02, Alameda County, California","4014"
"1400000US06001450501","Census Tract 4505.01, Alameda County, California","3129"
"1400000US06001450502","Census Tract 4505.02, Alameda County, California","4185"
"1400000US06019008501","Census Tract 85.01, Fresno County, California","4585"
"1400000US06019007901","Census Tract 79.01, Fresno County, California","5652"
"1400000US06019007801","Census Tract 78.01, Fresno County, California","2722"
"1400000US06019007802","Census Tract 78.02, Fresno County, California","5269"
"1400000US06019008000","Census Tract 80, Fresno County, California","5277"
"1400000US06019008100","Census Tract 81, Fresno County, California","5691"
"1400000US06019008401","Census Tract 84.01, Fresno County, California","7991"
"1400000US06019008402","Census Tract 84.02, Fresno County, California","1152"
"1400000US06019007902","Census Tract 79.02, Fresno County, California","2742"
"1400000US06019008302","Census Tract 83.02, Fresno County, California","6562"
"1400000US06019008200","Census Tract 82, Fresno County, California","6978"
"1400000US06019008301","Census Tract 83.01, Fresno County, California","5989"
"1400000US06019008502","Census Tract 85.02, Fresno County, California","7929"
"1400000US06021010300","Census Tract 103, Glenn County, California","2373"
"1400000US06073020706","Census Tract 207.06, San Diego County, California","6286"
"1400000US06073020710","Census Tract 207.10, San Diego County, California","1749"
"1400000US06073020707","Census Tract 207.07, San Diego County, California","4734"
"1400000US06073020708","Census Tract 207.08, San Diego County, California","3437"
"1400000US06073020709","Census Tract 207.09, San Diego County, California","8007"
"1400000US06073020801","Census Tract 208.01, San Diego County, California","5230"
"1400000US06073020805","Census Tract 208.05, San Diego County, California","3501"
"1400000US06073020806","Census Tract 208.06, San Diego County, California","5846"
"1400000US06073020807","Census Tract 208.07, San Diego County, California","2599"
"1400000US06073020809","Census Tract 208.09, San Diego County, California","6778"
"1400000US06073020810","Census Tract 208.10, San Diego County, California","5266"
"1400000US06073020902","Census Tract 209.02, San Diego County, California","2122"
"1400000US06073020903","Census Tract 209.03, San Diego County, California","3192"
"1400000US06073020904","Census Tract 209.04, San Diego County, California","3075"
"1400000US06073021000","Census Tract 210, San Diego County, California","4440"
"1400000US06073021100","Census Tract 211, San Diego County, California","7589"
"1400000US06073021202","Census Tract 212.02, San Diego County, California","3156"
"1400000US06073021204","Census Tract 212.04, San Diego County, California","5239"
"1400000US06073021205","Census Tract 212.05, San Diego County, California","6801"
"1400000US06073021302","Census Tract 213.02, San Diego County, California","7361"
"1400000US06073020811","Census Tract 208.11, San Diego County, California","5650"
"1400000US06073021206","Census Tract 212.06, San Diego County, California","2995"
"1400000US06079012200","Census Tract 122, San Luis Obispo County, California","7024"
"1400000US06079012401","Census Tract 124.01, San Luis Obispo County, California","6621"
"1400000US06079012304","Census Tract 123.04, San Luis Obispo County, California","8954"
"1400000US06079012102","Census Tract 121.02, San Luis Obispo County, California","5957"
"1400000US06079012402","Census Tract 124.02, San Luis Obispo County, California","9097"
"1400000US06079012502","Census Tract 125.02, San Luis Obispo County, California","4985"
"1400000US06079012503","Census Tract 125.03, San Luis Obispo County, California","5240"
"1400000US06079012505","Census Tract 125.05, San Luis Obispo County, California","4891"
"1400000US06079012600","Census Tract 126, San Luis Obispo County, California","7793"
"1400000US06079012702","Census Tract 127.02, San Luis Obispo County, California","6550"
"1400000US06079012704","Census Tract 127.04, San Luis Obispo County, California","8650"
"1400000US06079990000","Census Tract 9900, San Luis Obispo County, California","0"
"1400000US06079012800","Census Tract 128, San Luis Obispo County, California","1107"
"1400000US06079012900","Census Tract 129, San Luis Obispo County, California","5296"
"1400000US06079013000","Census Tract 130, San Luis Obispo County, California","2539"
"1400000US06081600100","Census Tract 6001, San Mateo County, California","4854"
"1400000US06081600300","Census Tract 6003, San Mateo County, California","4027"
"1400000US06081600401","Census Tract 6004.01, San Mateo County, California","3240"
"1400000US06081600402","Census Tract 6004.02, San Mateo County, California","5068"
"1400000US06081600500","Census Tract 6005, San Mateo County, California","7443"
"1400000US06081600800","Census Tract 6008, San Mateo County, California","6768"
"1400000US06081600200","Census Tract 6002, San Mateo County, California","4154"
"1400000US06005000500","Census Tract 5, Amador County, California","2995"
"1400000US06007000202","Census Tract 2.02, Butte County, California","3723"
"1400000US06005000304","Census Tract 3.04, Amador County, California","3946"
"1400000US06007000102","Census Tract 1.02, Butte County, California","3900"
"1400000US06007000103","Census Tract 1.03, Butte County, California","3902"
"1400000US06007000104","Census Tract 1.04, Butte County, California","5636"
"1400000US06007000201","Census Tract 2.01, Butte County, California","4052"
"1400000US06007000300","Census Tract 3, Butte County, California","4410"
"1400000US06007000601","Census Tract 6.01, Butte County, California","3304"
"1400000US06007000401","Census Tract 4.01, Butte County, California","1771"
"1400000US06007000501","Census Tract 5.01, Butte County, California","4333"
"1400000US06007000502","Census Tract 5.02, Butte County, California","4204"
"1400000US06007000603","Census Tract 6.03, Butte County, California","3130"
"1400000US06007000604","Census Tract 6.04, Butte County, California","4217"
"1400000US06007000700","Census Tract 7, Butte County, California","4694"
"1400000US06007000800","Census Tract 8, Butte County, California","5295"
"1400000US06007000901","Census Tract 9.01, Butte County, California","2142"
"1400000US06007000903","Census Tract 9.03, Butte County, California","6117"
"1400000US06007001000","Census Tract 10, Butte County, California","4801"
"1400000US06025010500","Census Tract 105, Imperial County, California","6593"
"1400000US06025010600","Census Tract 106, Imperial County, California","6998"
"1400000US06025010700","Census Tract 107, Imperial County, California","4322"
"1400000US06025011100","Census Tract 111, Imperial County, California","3685"
"1400000US06007000904","Census Tract 9.04, Butte County, California","6071"
"1400000US06007000402","Census Tract 4.02, Butte County, California","7030"
"1400000US06025010800","Census Tract 108, Imperial County, California","1368"
"1400000US06025010900","Census Tract 109, Imperial County, California","6755"
"1400000US06025011000","Census Tract 110, Imperial County, California","12047"
"1400000US06025011201","Census Tract 112.01, Imperial County, California","6043"
"1400000US06025011202","Census Tract 112.02, Imperial County, California","5444"
"1400000US06025011300","Census Tract 113, Imperial County, California","10460"
"1400000US06025011400","Census Tract 114, Imperial County, California","4580"
"1400000US06025011500","Census Tract 115, Imperial County, California","6232"
"1400000US06025011600","Census Tract 116, Imperial County, California","6310"
"1400000US06025011700","Census Tract 117, Imperial County, California","4797"
"1400000US06025011801","Census Tract 118.01, Imperial County, California","3821"
"1400000US06025011802","Census Tract 118.02, Imperial County, California","4870"
"1400000US06025011803","Census Tract 118.03, Imperial County, California","5937"
"1400000US06025011900","Census Tract 119, Imperial County, California","10966"
"1400000US06025012001","Census Tract 120.01, Imperial County, California","3831"
"1400000US06025012002","Census Tract 120.02, Imperial County, California","9678"
"1400000US06025012100","Census Tract 121, Imperial County, California","6937"
"1400000US06025012200","Census Tract 122, Imperial County, California","7804"
"1400000US06025940000","Census Tract 9400, Imperial County, California","3052"
"1400000US06025012301","Census Tract 123.01, Imperial County, California","5633"
"1400000US06025012302","Census Tract 123.02, Imperial County, California","4756"
"1400000US06025012400","Census Tract 124, Imperial County, California","1266"
"1400000US06081607900","Census Tract 6079, San Mateo County, California","3182"
"1400000US06081608001","Census Tract 6080.01, San Mateo County, California","3393"
"1400000US06081608002","Census Tract 6080.02, San Mateo County, California","3517"
"1400000US06081608004","Census Tract 6080.04, San Mateo County, California","6521"
"1400000US06081608013","Census Tract 6080.13, San Mateo County, California","4049"
"1400000US06081608023","Census Tract 6080.23, San Mateo County, California","2549"
"1400000US06081608100","Census Tract 6081, San Mateo County, California","3523"
"1400000US06081608200","Census Tract 6082, San Mateo County, California","3614"
"1400000US06081608300","Census Tract 6083, San Mateo County, California","3401"
"1400000US06085510002","Census Tract 5100.02, Santa Clara County, California","3553"
"1400000US06085510100","Census Tract 5101, Santa Clara County, California","2948"
"1400000US06085510200","Census Tract 5102, Santa Clara County, California","4328"
"1400000US06085510300","Census Tract 5103, Santa Clara County, California","4020"
"1400000US06085510400","Census Tract 5104, Santa Clara County, California","3131"
"1400000US06085510500","Census Tract 5105, Santa Clara County, California","4688"
"1400000US06085510600","Census Tract 5106, Santa Clara County, California","6139"
"1400000US06085510700","Census Tract 5107, Santa Clara County, California","4775"
"1400000US06085510801","Census Tract 5108.01, Santa Clara County, California","5290"
"1400000US06085510802","Census Tract 5108.02, Santa Clara County, California","1840"
"1400000US06085510803","Census Tract 5108.03, Santa Clara County, California","2558"
"1400000US06085510900","Census Tract 5109, Santa Clara County, California","5354"
"1400000US06085511301","Census Tract 5113.01, Santa Clara County, California","3671"
"1400000US06081608400","Census Tract 6084, San Mateo County, California","5546"
"1400000US06081608700","Census Tract 6087, San Mateo County, California","6974"
"1400000US06085511000","Census Tract 5110, Santa Clara County, California","6402"
"1400000US06085511100","Census Tract 5111, Santa Clara County, California","5445"
"1400000US06085511200","Census Tract 5112, Santa Clara County, California","4849"
"1400000US06085511302","Census Tract 5113.02, Santa Clara County, California","4062"
"1400000US06085511400","Census Tract 5114, Santa Clara County, California","3639"
"1400000US06085511500","Census Tract 5115, Santa Clara County, California","7513"
"1400000US06085511608","Census Tract 5116.08, Santa Clara County, California","2687"
"1400000US06085511609","Census Tract 5116.09, Santa Clara County, California","3183"
"1400000US06085511701","Census Tract 5117.01, Santa Clara County, California","4017"
"1400000US06085511702","Census Tract 5117.02, Santa Clara County, California","2684"
"1400000US06085511704","Census Tract 5117.04, Santa Clara County, California","4520"
"1400000US06085511705","Census Tract 5117.05, Santa Clara County, California","995"
"1400000US06085511707","Census Tract 5117.07, Santa Clara County, California","3009"
"1400000US06085511800","Census Tract 5118, Santa Clara County, California","4009"
"1400000US06085511910","Census Tract 5119.10, Santa Clara County, California","3042"
"1400000US06085511905","Census Tract 5119.05, Santa Clara County, California","3129"
"1400000US06085511907","Census Tract 5119.07, Santa Clara County, California","3988"
"1400000US06085511909","Census Tract 5119.09, Santa Clara County, California","7997"
"1400000US06085511911","Census Tract 5119.11, Santa Clara County, California","4806"
"1400000US06085511915","Census Tract 5119.15, Santa Clara County, California","3806"
"1400000US06009000501","Census Tract 5.01, Calaveras County, California","3332"
"1400000US06009000503","Census Tract 5.03, Calaveras County, California","2330"
"1400000US06009000504","Census Tract 5.04, Calaveras County, California","942"
"1400000US06011000400","Census Tract 4, Colusa County, California","2495"
"1400000US06011000100","Census Tract 1, Colusa County, California","5183"
"1400000US06011000200","Census Tract 2, Colusa County, California","5121"
"1400000US06011000300","Census Tract 3, Colusa County, California","6055"
"1400000US06011000500","Census Tract 5, Colusa County, California","2565"
"1400000US06013302009","Census Tract 3020.09, Contra Costa County, California","5641"
"1400000US06013303102","Census Tract 3031.02, Contra Costa County, California","7624"
"1400000US06013301000","Census Tract 3010, Contra Costa County, California","3659"
"1400000US06013302005","Census Tract 3020.05, Contra Costa County, California","6592"
"1400000US06013302010","Census Tract 3020.10, Contra Costa County, California","10039"
"1400000US06013302006","Census Tract 3020.06, Contra Costa County, California","3779"
"1400000US06013302007","Census Tract 3020.07, Contra Costa County, California","6347"
"1400000US06013302008","Census Tract 3020.08, Contra Costa County, California","7718"
"1400000US06029001102","Census Tract 11.02, Kern County, California","6682"
"1400000US06029001103","Census Tract 11.03, Kern County, California","4782"
"1400000US06029001201","Census Tract 12.01, Kern County, California","2895"
"1400000US06029001202","Census Tract 12.02, Kern County, California","6264"
"1400000US06029001300","Census Tract 13, Kern County, California","7559"
"1400000US06029001700","Census Tract 17, Kern County, California","4287"
"1400000US06029001400","Census Tract 14, Kern County, California","7766"
"1400000US06029001500","Census Tract 15, Kern County, California","3147"
"1400000US06029001600","Census Tract 16, Kern County, California","1390"
"1400000US06029001801","Census Tract 18.01, Kern County, California","5579"
"1400000US06029001802","Census Tract 18.02, Kern County, California","5408"
"1400000US06029001902","Census Tract 19.02, Kern County, California","4679"
"1400000US06029002301","Census Tract 23.01, Kern County, California","9743"
"1400000US06029000800","Census Tract 8, Kern County, California","4925"
"1400000US06029001901","Census Tract 19.01, Kern County, California","3434"
"1400000US06029002000","Census Tract 20, Kern County, California","7111"
"1400000US06029002100","Census Tract 21, Kern County, California","3852"
"1400000US06029002200","Census Tract 22, Kern County, California","6537"
"1400000US06029002302","Census Tract 23.02, Kern County, California","3378"
"1400000US06029002400","Census Tract 24, Kern County, California","7478"
"1400000US06029002500","Census Tract 25, Kern County, California","9122"
"1400000US06029002600","Census Tract 26, Kern County, California","3539"
"1400000US06029002700","Census Tract 27, Kern County, California","5370"
"1400000US06029002804","Census Tract 28.04, Kern County, California","2672"
"1400000US06029002806","Census Tract 28.06, Kern County, California","2176"
"1400000US06029002812","Census Tract 28.12, Kern County, California","5215"
"1400000US06029002807","Census Tract 28.07, Kern County, California","3894"
"1400000US06029002808","Census Tract 28.08, Kern County, California","7257"
"1400000US06029002811","Census Tract 28.11, Kern County, California","3854"
"1400000US06029002813","Census Tract 28.13, Kern County, California","4161"
"1400000US06029002814","Census Tract 28.14, Kern County, California","4158"
"1400000US06087101100","Census Tract 1011, Santa Cruz County, California","5444"
"1400000US06087101200","Census Tract 1012, Santa Cruz County, California","3132"
"1400000US06087110100","Census Tract 1101, Santa Cruz County, California","7466"
"1400000US06087110200","Census Tract 1102, Santa Cruz County, California","7399"
"1400000US06087110300","Census Tract 1103, Santa Cruz County, California","6710"
"1400000US06087110400","Census Tract 1104, Santa Cruz County, California","7976"
"1400000US06087110501","Census Tract 1105.01, Santa Cruz County, California","7646"
"1400000US06087110502","Census Tract 1105.02, Santa Cruz County, California","6088"
"1400000US06107003801","Census Tract 38.01, Tulare County, California","3077"
"1400000US06107003802","Census Tract 38.02, Tulare County, California","4123"
"1400000US06107003901","Census Tract 39.01, Tulare County, California","7184"
"1400000US06107003902","Census Tract 39.02, Tulare County, California","5847"
"1400000US06107004000","Census Tract 40, Tulare County, California","560"
"1400000US06107004101","Census Tract 41.01, Tulare County, California","9670"
"1400000US06107004400","Census Tract 44, Tulare County, California","7470"
"1400000US06107004102","Census Tract 41.02, Tulare County, California","2028"
"1400000US06107004200","Census Tract 42, Tulare County, California","6529"
"1400000US06107004300","Census Tract 43, Tulare County, California","7682"
"1400000US06107004500","Census Tract 45, Tulare County, California","6628"
"1400000US06109001100","Census Tract 11, Tuolumne County, California","3883"
"1400000US06109001200","Census Tract 12, Tuolumne County, California","3678"
"1400000US06109002100","Census Tract 21, Tuolumne County, California","4439"
"1400000US06109002200","Census Tract 22, Tuolumne County, California","8132"
"1400000US06109003100","Census Tract 31, Tuolumne County, California","6433"
"1400000US06109003200","Census Tract 32, Tuolumne County, California","5765"
"1400000US06109004100","Census Tract 41, Tuolumne County, California","5358"
"1400000US06109004200","Census Tract 42, Tuolumne County, California","3954"
"1400000US06109005100","Census Tract 51, Tuolumne County, California","8355"
"1400000US06109005201","Census Tract 52.01, Tuolumne County, California","1778"
"1400000US06109985202","Census Tract 9852.02, Tuolumne County, California","3590"
"1400000US06111000100","Census Tract 1, Ventura County, California","819"
"1400000US06111000200","Census Tract 2, Ventura County, California","2822"
"1400000US06111000302","Census Tract 3.02, Ventura County, California","6786"
"1400000US06111000303","Census Tract 3.03, Ventura County, California","5103"
"1400000US06111000600","Census Tract 6, Ventura County, California","6141"
"1400000US06111000500","Census Tract 5, Ventura County, California","1867"
"1400000US06111000304","Census Tract 3.04, Ventura County, California","4777"
"1400000US06111000400","Census Tract 4, Ventura County, California","6758"
"1400000US06111000701","Census Tract 7.01, Ventura County, California","6441"
"1400000US06111000702","Census Tract 7.02, Ventura County, California","3065"
"1400000US06111000800","Census Tract 8, Ventura County, California","7788"
"1400000US06111000901","Census Tract 9.01, Ventura County, California","2541"
"1400000US06111000902","Census Tract 9.02, Ventura County, California","2026"
"1400000US06111000903","Census Tract 9.03, Ventura County, California","5865"
"1400000US06111001001","Census Tract 10.01, Ventura County, California","2488"
"1400000US06111001002","Census Tract 10.02, Ventura County, California","6834"
"1400000US06111001101","Census Tract 11.01, Ventura County, California","4491"
"1400000US06013317000","Census Tract 3170, Contra Costa County, California","2144"
"1400000US06013321101","Census Tract 3211.01, Contra Costa County, California","6549"
"1400000US06013321200","Census Tract 3212, Contra Costa County, California","5533"
"1400000US06013320004","Census Tract 3200.04, Contra Costa County, California","6216"
"1400000US06013324001","Census Tract 3240.01, Contra Costa County, California","4615"
"1400000US06029003304","Census Tract 33.04, Kern County, California","5248"
"1400000US06029003305","Census Tract 33.05, Kern County, California","3608"
"1400000US06029003306","Census Tract 33.06, Kern County, California","4897"
"1400000US06029003400","Census Tract 34, Kern County, California","4318"
"1400000US06029003500","Census Tract 35, Kern County, California","6156"
"1400000US06029003600","Census Tract 36, Kern County, California","4531"
"1400000US06029003700","Census Tract 37, Kern County, California","3953"
"1400000US06029003803","Census Tract 38.03, Kern County, California","4769"
"1400000US06029003804","Census Tract 38.04, Kern County, California","15464"
"1400000US06029003809","Census Tract 38.09, Kern County, California","10984"
"1400000US06013324002","Census Tract 3240.02, Contra Costa County, California","5141"
"1400000US06029003805","Census Tract 38.05, Kern County, California","8774"
"1400000US06029003806","Census Tract 38.06, Kern County, California","4889"
"1400000US06029003807","Census Tract 38.07, Kern County, California","3616"
"1400000US06029003808","Census Tract 38.08, Kern County, California","4439"
"1400000US06029003810","Census Tract 38.10, Kern County, California","2578"
"1400000US06029003811","Census Tract 38.11, Kern County, California","2661"
"1400000US06029003812","Census Tract 38.12, Kern County, California","4367"
"1400000US06029003813","Census Tract 38.13, Kern County, California","7613"
